file,res_x_deg,res_y_deg,origin_x,origin_y,crs_wkt,lat_ctr,m_per_deg_lat,m_per_deg_lon,res_y_m_obs,res_x_m_obs,res_m_nom_z,oversample_y
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_024.tif,5.965509500648282e-4,5.965509500648274e-4,-1.0407742571771905e-4,2.1760527477709957e-4,+proj=longlat +datum=WGS84 +no_defs,39.59837484415292,111132,85775.54682783602,66.2959001826044,51.16948395247574,117.79424899489335,0.5628110094362797
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_025.tif,5.681965494113488e-4,5.681965494113494e-4,2.634245787191958e-4,-1.2297670973993036e-4,+proj=longlat +datum=WGS84 +no_defs,43.89760603771229,111132,80214.97485402644,63.14481892918208,45.577871923175934,110.15800039187788,0.5732204533901275
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_026.tif,5.681965494113491e-4,5.681965494113494e-4,1.5404519949413498e-4,-1.2297670973993036e-4,+proj=longlat +datum=WGS84 +no_defs,43.89760603771229,111132,80214.97485402644,63.14481892918208,45.577871923175955,110.15800039187788,0.5732204533901275
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_027.tif,5.681965494113472e-4,5.681965494113485e-4,4.466581991380281e-5,-1.2297670966887608e-4,+proj=longlat +datum=WGS84 +no_defs,43.89760603771229,111132,80214.97485402644,63.14481892918199,45.57787192317581,110.15800039187788,0.5732204533901266
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_028.tif,5.681965494113469e-4,5.681965494113485e-4,-6.471355939652312e-5,-1.2297670966887608e-4,+proj=longlat +datum=WGS84 +no_defs,43.89760603771229,111132,80214.97485402644,63.14481892918199,45.577871923175785,110.15800039187788,0.5732204533901266
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_029.tif,5.681965494113491e-4,5.681965494113485e-4,-1.740929382805234e-4,-1.2297670966887608e-4,+proj=longlat +datum=WGS84 +no_defs,43.89760603771229,111132,80214.97485402644,63.14481892918199,45.577871923175955,110.15800039187788,0.5732204533901266
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_030.tif,5.681965494113491e-4,5.681965494113494e-4,-2.834723175482168e-4,-1.2297670973993036e-4,+proj=longlat +datum=WGS84 +no_defs,43.89760603771229,111132,80214.97485402644,63.14481892918208,45.577871923175955,110.15800039187788,0.5732204533901275
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_031.tif,5.3587763461084e-4,5.358776346108411e-4,-1.267588151279142e-4,-6.944982160916879e-6,+proj=longlat +datum=WGS84 +no_defs,48.19629163428228,111132,74203.76557666602,59.553153289571995,39.76413837644106,101.90289845940009,0.5844107889953594
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_032.tif,5.3587763461084e-4,5.358776346108411e-4,1.9450152831268497e-4,-6.944982160916879e-6,+proj=longlat +datum=WGS84 +no_defs,48.19629163428228,111132,74203.76557666602,59.553153289571995,39.76413837644106,101.90289845940009,0.5844107889953594
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_033.tif,5.3587763461084e-4,5.358776346108401e-4,-2.0115762794148395e-5,-6.944982068546324e-6,+proj=longlat +datum=WGS84 +no_defs,48.19629163428229,111132,74203.76557666602,59.55315328957189,39.76413837644106,101.90289845940009,0.5844107889953583
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_034.tif,5.3587763461084e-4,5.358776346108401e-4,-2.3473305394361432e-4,-6.944982068546324e-6,+proj=longlat +datum=WGS84 +no_defs,48.19629163428229,111132,74203.76557666602,59.55315328957189,39.76413837644106,101.90289845940009,0.5844107889953583
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_035.tif,5.358776346108409e-4,5.358776346108401e-4,8.65272896675151e-5,-6.944982068546324e-6,+proj=longlat +datum=WGS84 +no_defs,48.19629163428229,111132,74203.76557666602,59.55315328957189,39.764138376441124,101.90289845940009,0.5844107889953583
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/tmp/ned_tiles/tile_036.tif,5.3587763461084e-4,5.358776346108411e-4,-1.2809000162405937e-4,-6.944982160916879e-6,+proj=longlat +datum=WGS84 +no_defs,48.19629163428228,111132,74203.76557666602,59.553153289571995,39.76413837644106,101.90289845940009,0.5844107889953594
