path,type,size,permissions,modification_time,user,group,device_id,hard_links,special_device_id,inode,block_size,blocks,flags,generation,access_time,change_time,birth_time,file_type,basename,relative_path,size_mb,last_modified,possible_duplicate,size_variation
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp370/koppen_geiger_0p00833333.tif,file, 11.67M,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803771,4096,23904,64,0,2025-06-30T17:51:03Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p00833333.tif,koppen_climate/2071_2099/ssp370/koppen_geiger_0p00833333.tif,12.24,2025-06-03T20:55:27Z,TRUE,TRUE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp370/koppen_geiger_0p1.tif,file,208.36K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803779,4096,424,64,0,2025-06-30T17:51:03Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p1.tif,koppen_climate/2071_2099/ssp370/koppen_geiger_0p1.tif,0.21,2025-06-03T20:55:27Z,TRUE,TRUE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp370/koppen_geiger_0p5.tif,file, 21.35K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803780,4096,48,64,0,2025-07-08T18:52:49Z,2025-06-03T20:55:52Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p5.tif,koppen_climate/2071_2099/ssp370/koppen_geiger_0p5.tif,0.02,2025-06-03T20:55:27Z,TRUE,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp370/koppen_geiger_1p0.tif,file,  9.82K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803781,4096,24,64,0,2025-07-08T18:52:49Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_1p0.tif,koppen_climate/2071_2099/ssp370/koppen_geiger_1p0.tif,0.01,2025-06-03T20:55:27Z,TRUE,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp434/koppen_geiger_0p00833333.tif,file, 11.57M,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803783,4096,23696,64,0,2025-06-30T17:51:03Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p00833333.tif,koppen_climate/2071_2099/ssp434/koppen_geiger_0p00833333.tif,12.13,2025-06-03T20:55:27Z,TRUE,TRUE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp434/koppen_geiger_0p1.tif,file,207.16K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803790,4096,416,64,0,2025-06-30T17:51:03Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p1.tif,koppen_climate/2071_2099/ssp434/koppen_geiger_0p1.tif,0.21,2025-06-03T20:55:27Z,TRUE,TRUE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp434/koppen_geiger_0p5.tif,file, 21.11K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803791,4096,48,64,0,2025-07-08T18:52:49Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p5.tif,koppen_climate/2071_2099/ssp434/koppen_geiger_0p5.tif,0.02,2025-06-03T20:55:27Z,TRUE,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp434/koppen_geiger_1p0.tif,file,  9.71K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803792,4096,24,64,0,2025-07-08T18:52:49Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_1p0.tif,koppen_climate/2071_2099/ssp434/koppen_geiger_1p0.tif,0.01,2025-06-03T20:55:27Z,TRUE,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp460/koppen_geiger_0p00833333.tif,file, 11.72M,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803794,4096,24016,64,0,2025-06-30T17:51:03Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p00833333.tif,koppen_climate/2071_2099/ssp460/koppen_geiger_0p00833333.tif,12.29,2025-06-03T20:55:27Z,TRUE,TRUE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp460/koppen_geiger_0p1.tif,file,208.66K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803795,4096,424,64,0,2025-06-30T17:51:03Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p1.tif,koppen_climate/2071_2099/ssp460/koppen_geiger_0p1.tif,0.21,2025-06-03T20:55:27Z,TRUE,TRUE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp460/koppen_geiger_0p5.tif,file, 21.32K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803796,4096,48,64,0,2025-07-08T18:52:49Z,2025-06-03T20:55:52Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p5.tif,koppen_climate/2071_2099/ssp460/koppen_geiger_0p5.tif,0.02,2025-06-03T20:55:27Z,TRUE,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp460/koppen_geiger_1p0.tif,file,  9.79K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803797,4096,24,64,0,2025-07-08T18:52:49Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_1p0.tif,koppen_climate/2071_2099/ssp460/koppen_geiger_1p0.tif,0.01,2025-06-03T20:55:27Z,TRUE,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp585/koppen_geiger_0p00833333.tif,file, 11.62M,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803799,4096,23800,64,0,2025-06-30T17:51:03Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p00833333.tif,koppen_climate/2071_2099/ssp585/koppen_geiger_0p00833333.tif,12.18,2025-06-03T20:55:27Z,TRUE,TRUE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp585/koppen_geiger_0p1.tif,file,207.59K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803800,4096,416,64,0,2025-06-30T17:51:03Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p1.tif,koppen_climate/2071_2099/ssp585/koppen_geiger_0p1.tif,0.21,2025-06-03T20:55:27Z,TRUE,TRUE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp585/koppen_geiger_0p5.tif,file, 21.24K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803801,4096,48,64,0,2025-07-08T18:52:49Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_0p5.tif,koppen_climate/2071_2099/ssp585/koppen_geiger_0p5.tif,0.02,2025-06-03T20:55:27Z,TRUE,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/koppen_climate/2071_2099/ssp585/koppen_geiger_1p0.tif,file,  9.8K,rw-r--r--,2025-06-03T20:55:27Z,cjtinant,staff,16777233,1,0,208803802,4096,24,64,0,2025-07-08T18:52:49Z,2025-06-03T20:56:05Z,2025-05-13T20:59:46Z,tif,koppen_geiger_1p0.tif,koppen_climate/2071_2099/ssp585/koppen_geiger_1p0.tif,0.01,2025-06-03T20:55:27Z,TRUE,FALSE
