path,type,size,permissions,modification_time,user,group,device_id,hard_links,special_device_id,inode,block_size,blocks,flags,generation,access_time,change_time,birth_time,file_type,basename,basename_no_ext,relative_path,top_folder,context_key,size_mb,last_modified,possible_duplicate
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Des_Moines_Lobe.gpkg,file, 369.07M,rw-r--r--,2025-06-19T17:59:25Z,cjtinant,staff,16777231,1,0,221355021,4096,0,1073741920,0,2025-07-13T01:10:53Z,2025-07-13T01:10:36Z,2025-06-19T17:59:24Z,gpkg,Des_Moines_Lobe.gpkg,Des_Moines_Lobe,nhdphr_catchments/Des_Moines_Lobe.gpkg,nhdphr_catchments,nhdphr_catchments/Des_Moines_Lobe,387,2025-06-19T17:59:25Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Drift_Plains.gpkg,file, 343.68M,rw-r--r--,2025-06-18T04:36:26Z,cjtinant,staff,16777231,1,0,220514512,4096,0,1073741920,0,2025-07-13T01:10:55Z,2025-07-13T01:10:36Z,2025-06-18T04:36:24Z,gpkg,Drift_Plains.gpkg,Drift_Plains,nhdphr_catchments/Drift_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Drift_Plains,360.38,2025-06-18T04:36:26Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Eastern_Cross_Timbers.gpkg,file, 433.62M,rw-r--r--,2025-06-18T00:34:19Z,cjtinant,staff,16777231,1,0,220431936,4096,0,1073741920,0,2025-07-13T01:10:56Z,2025-07-13T01:10:36Z,2025-06-18T00:34:17Z,gpkg,Eastern_Cross_Timbers.gpkg,Eastern_Cross_Timbers,nhdphr_catchments/Eastern_Cross_Timbers.gpkg,nhdphr_catchments,nhdphr_catchments/Eastern_Cross_Timbers,454.69,2025-06-18T00:34:19Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Eastern_Iowa_and_Minnesota_Drift_Plains.gpkg,file, 439.45M,rw-r--r--,2025-06-19T18:04:09Z,cjtinant,staff,16777231,1,0,221356180,4096,0,1073741920,0,2025-07-13T01:10:59Z,2025-07-13T01:10:36Z,2025-06-19T18:04:07Z,gpkg,Eastern_Iowa_and_Minnesota_Drift_Plains.gpkg,Eastern_Iowa_and_Minnesota_Drift_Plains,nhdphr_catchments/Eastern_Iowa_and_Minnesota_Drift_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Eastern_Iowa_and_Minnesota_Drift_Plains,460.79,2025-06-19T18:04:09Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Edwards_Plateau_Woodland.gpkg,file, 519.05M,rw-r--r--,2025-06-18T01:07:58Z,cjtinant,staff,16777231,1,0,220436400,4096,0,1073741920,0,2025-07-13T01:11:00Z,2025-07-13T01:10:36Z,2025-06-18T01:07:56Z,gpkg,Edwards_Plateau_Woodland.gpkg,Edwards_Plateau_Woodland,nhdphr_catchments/Edwards_Plateau_Woodland.gpkg,nhdphr_catchments,nhdphr_catchments/Edwards_Plateau_Woodland,544.26,2025-06-18T01:07:58Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/End_Moraine_Complex.gpkg,file,  25.95M,rw-r--r--,2025-06-18T04:22:43Z,cjtinant,staff,16777231,1,0,220510571,4096,0,1073741920,0,2025-07-13T01:11:01Z,2025-07-13T01:10:36Z,2025-06-18T04:22:43Z,gpkg,End_Moraine_Complex.gpkg,End_Moraine_Complex,nhdphr_catchments/End_Moraine_Complex.gpkg,nhdphr_catchments,nhdphr_catchments/End_Moraine_Complex,27.21,2025-06-18T04:22:43Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Flat_Tablelands_and_Valleys.gpkg,file, 105.27M,rw-r--r--,2025-06-18T05:14:32Z,cjtinant,staff,16777231,1,0,220533196,4096,0,1073741920,0,2025-07-13T01:11:01Z,2025-07-13T01:10:36Z,2025-06-18T05:14:31Z,gpkg,Flat_Tablelands_and_Valleys.gpkg,Flat_Tablelands_and_Valleys,nhdphr_catchments/Flat_Tablelands_and_Valleys.gpkg,nhdphr_catchments,nhdphr_catchments/Flat_Tablelands_and_Valleys,110.38,2025-06-18T05:14:32Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Flat_to_Rolling_Plains.gpkg,file, 241.54M,rw-r--r--,2025-06-18T02:49:19Z,cjtinant,staff,16777231,1,0,220468651,4096,0,1073741920,0,2025-07-13T01:11:03Z,2025-07-13T01:10:36Z,2025-06-18T02:49:17Z,gpkg,Flat_to_Rolling_Plains.gpkg,Flat_to_Rolling_Plains,nhdphr_catchments/Flat_to_Rolling_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Flat_to_Rolling_Plains,253.27,2025-06-18T02:49:19Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Flint_Hills.gpkg,file, 501.35M,rw-r--r--,2025-06-17T22:06:16Z,cjtinant,staff,16777231,1,0,220389888,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-17T22:06:13Z,gpkg,Flint_Hills.gpkg,Flint_Hills,nhdphr_catchments/Flint_Hills.gpkg,nhdphr_catchments,nhdphr_catchments/Flint_Hills,525.71,2025-06-17T22:06:16Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Floodplains_and_Low_Terraces.gpkg,file, 143.25M,rw-r--r--,2025-06-18T18:49:40Z,cjtinant,staff,16777231,1,0,221066233,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T18:49:40Z,gpkg,Floodplains_and_Low_Terraces.gpkg,Floodplains_and_Low_Terraces,nhdphr_catchments/Floodplains_and_Low_Terraces.gpkg,nhdphr_catchments,nhdphr_catchments/Floodplains_and_Low_Terraces,150.21,2025-06-18T18:49:40Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Foothill_Grassland.gpkg,file, 145.6M,rw-r--r--,2025-06-18T07:59:56Z,cjtinant,staff,16777231,1,0,220617234,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T07:59:56Z,gpkg,Foothill_Grassland.gpkg,Foothill_Grassland,nhdphr_catchments/Foothill_Grassland.gpkg,nhdphr_catchments,nhdphr_catchments/Foothill_Grassland,152.67,2025-06-18T07:59:56Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Foothill_Grasslands.gpkg,file, 105.3M,rw-r--r--,2025-06-18T05:46:38Z,cjtinant,staff,16777231,1,0,220544265,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T05:46:37Z,gpkg,Foothill_Grasslands.gpkg,Foothill_Grasslands,nhdphr_catchments/Foothill_Grasslands.gpkg,nhdphr_catchments,nhdphr_catchments/Foothill_Grasslands,110.41,2025-06-18T05:46:38Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Forested_Buttes.gpkg,file,  10.71M,rw-r--r--,2025-06-18T16:33:41Z,cjtinant,staff,16777231,1,0,220994969,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T16:33:41Z,gpkg,Forested_Buttes.gpkg,Forested_Buttes,nhdphr_catchments/Forested_Buttes.gpkg,nhdphr_catchments,nhdphr_catchments/Forested_Buttes,11.24,2025-06-18T16:33:41Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Front_Range_Fans.gpkg,file,  75.58M,rw-r--r--,2025-06-18T03:12:08Z,cjtinant,staff,16777231,1,0,220481605,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-18T03:12:07Z,gpkg,Front_Range_Fans.gpkg,Front_Range_Fans,nhdphr_catchments/Front_Range_Fans.gpkg,nhdphr_catchments,nhdphr_catchments/Front_Range_Fans,79.25,2025-06-18T03:12:08Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Glacial_Lake_Agassiz_Basin.gpkg,file, 222.86M,rw-r--r--,2025-06-18T03:40:38Z,cjtinant,staff,16777231,1,0,220491386,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T03:40:37Z,gpkg,Glacial_Lake_Agassiz_Basin.gpkg,Glacial_Lake_Agassiz_Basin,nhdphr_catchments/Glacial_Lake_Agassiz_Basin.gpkg,nhdphr_catchments,nhdphr_catchments/Glacial_Lake_Agassiz_Basin,233.69,2025-06-18T03:40:38Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Glacial_Lake_Basins.gpkg,file, 112.83M,rw-r--r--,2025-06-18T04:19:54Z,cjtinant,staff,16777231,1,0,220509541,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-18T04:19:53Z,gpkg,Glacial_Lake_Basins.gpkg,Glacial_Lake_Basins,nhdphr_catchments/Glacial_Lake_Basins.gpkg,nhdphr_catchments,nhdphr_catchments/Glacial_Lake_Basins,118.31,2025-06-18T04:19:54Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Glacial_Lake_Deltas.gpkg,file,  17.96M,rw-r--r--,2025-06-18T04:20:24Z,cjtinant,staff,16777231,1,0,220509716,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-18T04:20:24Z,gpkg,Glacial_Lake_Deltas.gpkg,Glacial_Lake_Deltas,nhdphr_catchments/Glacial_Lake_Deltas.gpkg,nhdphr_catchments,nhdphr_catchments/Glacial_Lake_Deltas,18.83,2025-06-18T04:20:24Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Glacial_Outwash.gpkg,file,  34.25M,rw-r--r--,2025-06-18T04:37:06Z,cjtinant,staff,16777231,1,0,220514872,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-18T04:37:06Z,gpkg,Glacial_Outwash.gpkg,Glacial_Outwash,nhdphr_catchments/Glacial_Outwash.gpkg,nhdphr_catchments,nhdphr_catchments/Glacial_Outwash,35.91,2025-06-18T04:37:06Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Glaciated_Dark_Brown_Prairie.gpkg,file, 492.83M,rw-r--r--,2025-06-18T07:37:07Z,cjtinant,staff,16777231,1,0,220604479,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-18T07:37:05Z,gpkg,Glaciated_Dark_Brown_Prairie.gpkg,Glaciated_Dark_Brown_Prairie,nhdphr_catchments/Glaciated_Dark_Brown_Prairie.gpkg,nhdphr_catchments,nhdphr_catchments/Glaciated_Dark_Brown_Prairie,516.77,2025-06-18T07:37:07Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Glaciated_Northern_Grasslands.gpkg,file, 805.76M,rw-r--r--,2025-06-18T07:46:51Z,cjtinant,staff,16777231,1,0,220613453,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T07:46:47Z,gpkg,Glaciated_Northern_Grasslands.gpkg,Glaciated_Northern_Grasslands,nhdphr_catchments/Glaciated_Northern_Grasslands.gpkg,nhdphr_catchments,nhdphr_catchments/Glaciated_Northern_Grasslands,844.9,2025-06-18T07:46:51Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Grand_Prairie.gpkg,file, 354.5M,rw-r--r--,2025-06-18T00:49:02Z,cjtinant,staff,16777231,1,0,220433798,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T00:49:01Z,gpkg,Grand_Prairie.gpkg,Grand_Prairie,nhdphr_catchments/Grand_Prairie.gpkg,nhdphr_catchments,nhdphr_catchments/Grand_Prairie,371.72,2025-06-18T00:49:02Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Great_Bend_Sand_Prairie.gpkg,file, 164.84M,rw-r--r--,2025-06-17T23:40:55Z,cjtinant,staff,16777231,1,0,220419825,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-17T23:40:54Z,gpkg,Great_Bend_Sand_Prairie.gpkg,Great_Bend_Sand_Prairie,nhdphr_catchments/Great_Bend_Sand_Prairie.gpkg,nhdphr_catchments,nhdphr_catchments/Great_Bend_Sand_Prairie,172.84,2025-06-17T23:40:55Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Gypsum_Hills.gpkg,file,  97.7M,rw-r--r--,2025-06-17T23:44:52Z,cjtinant,staff,16777231,1,0,220420457,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-17T23:44:52Z,gpkg,Gypsum_Hills.gpkg,Gypsum_Hills,nhdphr_catchments/Gypsum_Hills.gpkg,nhdphr_catchments,nhdphr_catchments/Gypsum_Hills,102.45,2025-06-17T23:44:52Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Holt_Tablelands.gpkg,file,  75.48M,rw-r--r--,2025-06-18T07:57:03Z,cjtinant,staff,16777231,1,0,220616360,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-18T07:57:02Z,gpkg,Holt_Tablelands.gpkg,Holt_Tablelands,nhdphr_catchments/Holt_Tablelands.gpkg,nhdphr_catchments,nhdphr_catchments/Holt_Tablelands,79.15,2025-06-18T07:57:03Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/James_River_Lowland.gpkg,file, 532.27M,rw-r--r--,2025-06-18T04:53:36Z,cjtinant,staff,16777231,1,0,220520567,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-18T04:53:34Z,gpkg,James_River_Lowland.gpkg,James_River_Lowland,nhdphr_catchments/James_River_Lowland.gpkg,nhdphr_catchments,nhdphr_catchments/James_River_Lowland,558.12,2025-06-18T04:53:36Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Judith_Basin_Grassland.gpkg,file, 300.33M,rw-r--r--,2025-06-18T17:12:05Z,cjtinant,staff,16777231,1,0,221004391,4096,0,1073741920,0,2025-07-13T01:07:19Z,2025-07-13T01:10:36Z,2025-06-18T17:12:04Z,gpkg,Judith_Basin_Grassland.gpkg,Judith_Basin_Grassland,nhdphr_catchments/Judith_Basin_Grassland.gpkg,nhdphr_catchments,nhdphr_catchments/Judith_Basin_Grassland,314.92,2025-06-18T17:12:05Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Keya_Paha_Tablelands.gpkg,file, 272.92M,rw-r--r--,2025-06-18T16:56:38Z,cjtinant,staff,16777231,1,0,220999561,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T16:56:37Z,gpkg,Keya_Paha_Tablelands.gpkg,Keya_Paha_Tablelands,nhdphr_catchments/Keya_Paha_Tablelands.gpkg,nhdphr_catchments,nhdphr_catchments/Keya_Paha_Tablelands,286.18,2025-06-18T16:56:38Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Lafayette_Loess_Plains.gpkg,file,  95.02M,rw-r--r--,2025-06-19T17:49:21Z,cjtinant,staff,16777231,1,0,221348766,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-19T17:49:20Z,gpkg,Lafayette_Loess_Plains.gpkg,Lafayette_Loess_Plains,nhdphr_catchments/Lafayette_Loess_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Lafayette_Loess_Plains,99.64,2025-06-19T17:49:21Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Laguna_Madre_Barrier_Islands_and_Coastal_Marshes.gpkg,file,  26.11M,rw-r--r--,2025-06-19T17:48:04Z,cjtinant,staff,16777231,1,0,221348650,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-19T17:48:04Z,gpkg,Laguna_Madre_Barrier_Islands_and_Coastal_Marshes.gpkg,Laguna_Madre_Barrier_Islands_and_Coastal_Marshes,nhdphr_catchments/Laguna_Madre_Barrier_Islands_and_Coastal_Marshes.gpkg,nhdphr_catchments,nhdphr_catchments/Laguna_Madre_Barrier_Islands_and_Coastal_Marshes,27.37,2025-06-19T17:48:04Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Lake_Agassiz_Plains.gpkg,file,  71.49M,rw-r--r--,2025-06-18T03:43:17Z,cjtinant,staff,16777231,1,0,220492254,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-18T03:43:16Z,gpkg,Lake_Agassiz_Plains.gpkg,Lake_Agassiz_Plains,nhdphr_catchments/Lake_Agassiz_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Lake_Agassiz_Plains,74.96,2025-06-18T03:43:17Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Lakes_Area.gpkg,file,  91.92M,rw-r--r--,2025-06-18T04:07:21Z,cjtinant,staff,16777231,1,0,220500058,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T04:07:21Z,gpkg,Lakes_Area.gpkg,Lakes_Area,nhdphr_catchments/Lakes_Area.gpkg,nhdphr_catchments,nhdphr_catchments/Lakes_Area,96.38,2025-06-18T04:07:21Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Limestone_Cut_Plain.gpkg,file, 425.05M,rw-r--r--,2025-06-18T00:53:56Z,cjtinant,staff,16777231,1,0,220434146,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T00:53:54Z,gpkg,Limestone_Cut_Plain.gpkg,Limestone_Cut_Plain,nhdphr_catchments/Limestone_Cut_Plain.gpkg,nhdphr_catchments,nhdphr_catchments/Limestone_Cut_Plain,445.69,2025-06-18T00:53:56Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Limestone_Hills.gpkg,file,  10.5M,rw-r--r--,2025-06-17T23:45:49Z,cjtinant,staff,16777231,1,0,220420585,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-17T23:45:49Z,gpkg,Limestone_Hills.gpkg,Limestone_Hills,nhdphr_catchments/Limestone_Hills.gpkg,nhdphr_catchments,nhdphr_catchments/Limestone_Hills,11.01,2025-06-17T23:45:49Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Limestone_Plains.gpkg,file, 423.64M,rw-r--r--,2025-06-17T23:44:16Z,cjtinant,staff,16777231,1,0,220420348,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-17T23:44:13Z,gpkg,Limestone_Plains.gpkg,Limestone_Plains,nhdphr_catchments/Limestone_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Limestone_Plains,444.22,2025-06-17T23:44:16Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Limy_Foothill_Grassland.gpkg,file, 153.15M,rw-r--r--,2025-06-18T17:41:15Z,cjtinant,staff,16777231,1,0,221031952,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T17:41:13Z,gpkg,Limy_Foothill_Grassland.gpkg,Limy_Foothill_Grassland,nhdphr_catchments/Limy_Foothill_Grassland.gpkg,nhdphr_catchments,nhdphr_catchments/Limy_Foothill_Grassland,160.59,2025-06-18T17:41:15Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Little_Missouri_Badlands.gpkg,file, 294.73M,rw-r--r--,2025-06-18T16:25:58Z,cjtinant,staff,16777231,1,0,220992953,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T16:25:56Z,gpkg,Little_Missouri_Badlands.gpkg,Little_Missouri_Badlands,nhdphr_catchments/Little_Missouri_Badlands.gpkg,nhdphr_catchments,nhdphr_catchments/Little_Missouri_Badlands,309.05,2025-06-18T16:25:58Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Llano_Uplift.gpkg,file, 110.26M,rw-r--r--,2025-06-18T01:09:22Z,cjtinant,staff,16777231,1,0,220441742,4096,0,1073741920,0,2025-07-13T01:07:41Z,2025-07-13T01:10:36Z,2025-06-18T01:09:22Z,gpkg,Llano_Uplift.gpkg,Llano_Uplift,nhdphr_catchments/Llano_Uplift.gpkg,nhdphr_catchments,nhdphr_catchments/Llano_Uplift,115.62,2025-06-18T01:09:22Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Loess_Flats_and_Till_Plains.gpkg,file, 773.12M,rw-r--r--,2025-06-17T23:55:40Z,cjtinant,staff,16777231,1,0,220421652,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-17T23:55:36Z,gpkg,Loess_Flats_and_Till_Plains.gpkg,Loess_Flats_and_Till_Plains,nhdphr_catchments/Loess_Flats_and_Till_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Loess_Flats_and_Till_Plains,810.68,2025-06-17T23:55:40Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Loess_Prairies.gpkg,file, 237.43M,rw-r--r--,2025-06-19T17:51:43Z,cjtinant,staff,16777231,1,0,221348896,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-19T17:51:42Z,gpkg,Loess_Prairies.gpkg,Loess_Prairies,nhdphr_catchments/Loess_Prairies.gpkg,nhdphr_catchments,nhdphr_catchments/Loess_Prairies,248.96,2025-06-19T17:51:43Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Loess_and_Glacial_Drift_Hills.gpkg,file, 424.55M,rw-r--r--,2025-06-19T18:50:21Z,cjtinant,staff,16777231,1,0,221371763,4096,0,1073741920,0,2025-07-13T01:07:41Z,2025-07-13T01:10:36Z,2025-06-19T18:50:19Z,gpkg,Loess_and_Glacial_Drift_Hills.gpkg,Loess_and_Glacial_Drift_Hills,nhdphr_catchments/Loess_and_Glacial_Drift_Hills.gpkg,nhdphr_catchments,nhdphr_catchments/Loess_and_Glacial_Drift_Hills,445.18,2025-06-19T18:50:21Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Lower_Platte_Alluvial_Plain.gpkg,file,  39.23M,rw-r--r--,2025-06-19T18:50:55Z,cjtinant,staff,16777231,1,0,221371852,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-19T18:50:54Z,gpkg,Lower_Platte_Alluvial_Plain.gpkg,Lower_Platte_Alluvial_Plain,nhdphr_catchments/Lower_Platte_Alluvial_Plain.gpkg,nhdphr_catchments,nhdphr_catchments/Lower_Platte_Alluvial_Plain,41.14,2025-06-19T18:50:55Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Lower_Rio_Grande_Alluvial_Floodplain.gpkg,file,  19.74M,rw-r--r--,2025-06-19T17:45:00Z,cjtinant,staff,16777231,1,0,221342684,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-19T17:45:00Z,gpkg,Lower_Rio_Grande_Alluvial_Floodplain.gpkg,Lower_Rio_Grande_Alluvial_Floodplain,nhdphr_catchments/Lower_Rio_Grande_Alluvial_Floodplain.gpkg,nhdphr_catchments,nhdphr_catchments/Lower_Rio_Grande_Alluvial_Floodplain,20.7,2025-06-19T17:45:00Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Lower_Rio_Grande_Valley.gpkg,file,  22.93M,rw-r--r--,2025-06-19T17:44:37Z,cjtinant,staff,16777231,1,0,221342595,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-19T17:44:37Z,gpkg,Lower_Rio_Grande_Valley.gpkg,Lower_Rio_Grande_Valley,nhdphr_catchments/Lower_Rio_Grande_Valley.gpkg,nhdphr_catchments,nhdphr_catchments/Lower_Rio_Grande_Valley,24.04,2025-06-19T17:44:37Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Lower_St_Croix_and_Vermillion_Valleys.gpkg,file,  65.8M,rw-r--r--,2025-06-19T18:41:06Z,cjtinant,staff,16777231,1,0,221364966,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-19T18:41:06Z,gpkg,Lower_St_Croix_and_Vermillion_Valleys.gpkg,Lower_St_Croix_and_Vermillion_Valleys,nhdphr_catchments/Lower_St_Croix_and_Vermillion_Valleys.gpkg,nhdphr_catchments,nhdphr_catchments/Lower_St_Croix_and_Vermillion_Valleys,69,2025-06-19T18:41:06Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Mesa_de_Maya_Black_Mesa.gpkg,file, 114.5M,rw-r--r--,2025-06-18T05:39:19Z,cjtinant,staff,16777231,1,0,220541433,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-18T05:39:18Z,gpkg,Mesa_de_Maya_Black_Mesa.gpkg,Mesa_de_Maya_Black_Mesa,nhdphr_catchments/Mesa_de_Maya_Black_Mesa.gpkg,nhdphr_catchments,nhdphr_catchments/Mesa_de_Maya_Black_Mesa,120.06,2025-06-18T05:39:19Z,FALSE
