file,crs,extent,resolution,ncols,nrows,nbands,names,timestamp
ppt_ann_mm_stack.tif,NAD83 / Conus Albers,"ext(-2950369.13712512, 2999798.92518558, 115807.251730156, 3323037.99137717)",751.283846251351 x 751.283846251351,7920,4269,1,,2025-07-20T03:58:29Z
ppt_ann_mm_stack.tif,EPSG,"ext(-2950369.13712512, 2999798.92518558, 115807.251730156, 3323037.99137717)",751.283846251351 x 751.283846251351,7920,4269,1,,2025-07-20T03:58:29Z
ppt_ann_mm_stack.tif,5070,"ext(-2950369.13712512, 2999798.92518558, 115807.251730156, 3323037.99137717)",751.283846251351 x 751.283846251351,7920,4269,1,,2025-07-20T03:58:29Z
ppt_ann_mm_stack.tif,United States (USA) - CONUS onshore - Alabama; Arizona; Arkansas; California; Colorado; Connecticut; Delaware; Florida; Georgia; Idaho; Illinois; Indiana; Iowa; Kansas; Kentucky; Louisiana; Maine; Maryland; Massachusetts; Michigan; Minnesota; Mississippi; Missouri; Montana; Nebraska; Nevada; New Hampshire; New Jersey; New Mexico; New York; North Carolina; North Dakota; Ohio; Oklahoma; Oregon; Pennsylvania; Rhode Island; South Carolina; South Dakota; Tennessee; Texas; Utah; Vermont; Virginia; Washington; West Virginia; Wisconsin; Wyoming,"ext(-2950369.13712512, 2999798.92518558, 115807.251730156, 3323037.99137717)",751.283846251351 x 751.283846251351,7920,4269,1,,2025-07-20T03:58:29Z
ppt_ann_mm_stack.tif,"list(c(-124.79, -66.91, 24.41, 49.38))","ext(-2950369.13712512, 2999798.92518558, 115807.251730156, 3323037.99137717)",751.283846251351 x 751.283846251351,7920,4269,1,,2025-07-20T03:58:29Z
